IS_PRIMARY,PROGRAMNAME,PROGRAMURL,CATALOGNAME,LASTUPDATED,NAME,KEYWORDS,DESCRIPTION,SKU,MANUFACTURER,MANUFACTURERID,UPC,ISBN,CURRENCY,SALEPRICE,PRICE,PRODUCT_PRICE,RETAILPRICE,FROMPRICE,BUYURL,IMPRESSIONURL,IMAGEURL,ADVERTISERCATEGORY,THIRDPARTYID,THIRDPARTYCATEGORY,AUTHOR,ARTIST,TITLE,PUBLISHER,LABEL,FORMAT,SPECIAL,GIFT,PROMOTIONALTEXT,STARTDATE,ENDDATE,OFFLINE,ONLINE,INSTOCK,CONDITION,WARRANTY,STANDARDSHIPPINGCOST
1,bebe.com,http://www.bebe.com,Bebe Product Catalog,41751.1246685648,Draped Body Chain,apparel-accessories,Your body will feel luxurious while wearing our Body Chain featuring a crystal center connected to beautifully draped boxed chains allover. Style accordingly.,23260101160001,Bebe,23260101160001,,,USD,49,49,4900,,,http://www.tkqlhce.com/click-7494688-10937318?url=http%3A%2F%2Fwww.bebe.com%2Faccessories%2Fjewelry%2Fbody-jewelry%2FDraped-Body-Chain%2Fpc%2F245%2Fc%2F247%2Fsc%2F667%2F68312.pro%3FproductVariantId%3D1045373%26zmam%3D58582752%26zmas%3D1%26zmac%3D2%26zmap%3D23260101160001,http://www.ftjcfx.com/image-7494688-10937318,http://s7d9.scene7.com/is/image/bebe/rbb-232601-gol-i1?$Main$,Accessories > Jewelry . Accessories > Jewelry . Accessories . Accessories,,,,,,,,,,,,,,,,yes,new,,4.95
1,bebe.com,http://www.bebe.com,Bebe Product Catalog,41751.1246685764,Sheer Lace Ponte Dress,dresses,Belle of the ball. Feel sexy and elegant wearing our Sheer Ponte Dress featuring a lace bodice; zip back closure; and a flared waist. Add a statement ring and our highest stilettos.,23297988220025,Bebe,23297988220025,,,USD,129,129,12900,,,http://www.anrdoezrs.net/click-7494688-10937318?url=http%3A%2F%2Fwww.bebe.com%2Fclothing%2Fdresses%2Fday%2FSheer-Lace-Ponte-Dress%2Fpc%2F636%2Fc%2F197%2Fsc%2F202%2F68317.pro%3FproductVariantId%3D1045415%26zmam%3D58582752%26zmas%3D1%26zmac%3D2%26zmap%3D23297988220025,http://www.ftjcfx.com/image-7494688-10937318,http://s7d9.scene7.com/is/image/bebe/rbb-232979-god-i1?$Main$,Clothing > Dresses > Day . Clothing > Dresses . Clothing > Dresses > Cocktail & Evening . Clothing > Dresses . White Party . Dresses . Dresses . Clothing > All Clothing,,,,,,,,,,,,,,,,yes,new,,4.95
1,bebe.com,http://www.bebe.com,Bebe Product Catalog,41751.124668588,Bell Bottom Jeans,athletic-pants,Time to hustle! You're a retro diva wearing our Bell Bottom Jeans featuring whiskering at the hip and a flared silhouette. Style with our highest platforms and get the party started.,23298861330080,Bebe,23298861330080,,,USD,129,129,12900,,,http://www.kqzyfj.com/click-7494688-10937318?url=http%3A%2F%2Fwww.bebe.com%2Fclothing%2Fbottoms%2Fjeans%2FBell-Bottom-Jeans%2Fpc%2F636%2Fc%2F218%2Fsc%2F340%2F68318.pro%3FproductVariantId%3D1051077%26zmam%3D58582752%26zmas%3D1%26zmac%3D2%26zmap%3D23298861330080,http://www.ftjcfx.com/image-7494688-10937318,http://s7d9.scene7.com/is/image/bebe/rbb-232988-mw2-i1?$Main$,Clothing > Bottoms > Jeans . Clothing . Clothing > Bottoms > Pants . Clothing > Bottoms . Clothing > All Clothing,,,,,,,,,,,,,,,,yes,new,,4.95
1,bebe.com,http://www.bebe.com,Bebe Product Catalog,41751.1246685995,Quilted Mini Skirt,athletic-pants,Gorgeous quilted mini skirt that features a banded waist and fully exposed zipper. Textured with a sexy slim fitted design. Glam up your night in this!,23320400390020,Bebe,23320400390020,,,USD,59,59,5900,,,http://www.dpbolvw.net/click-7494688-10937318?url=http%3A%2F%2Fwww.bebe.com%2Fclothing%2Fbottoms%2Fskirts%2FQuilted-Mini-Skirt%2Fpc%2F636%2Fc%2F218%2Fsc%2F221%2F68323.pro%3FproductVariantId%3D1045478%26zmam%3D58582752%26zmas%3D1%26zmac%3D2%26zmap%3D23320400390020,http://www.ftjcfx.com/image-7494688-10937318,http://s7d9.scene7.com/is/image/bebe/rbb-233204-blk-i1?$Main$,Clothing > Bottoms > Skirts . Clothing > Bottoms . Clothing > All Clothing,,,,,,,,,,,,,,,,yes,new,,4.95
1,bebe.com,http://www.bebe.com,Bebe Product Catalog,41751.1246685995,Asymmetric Zip Mini,athletic-pants,Haute stuff. Ultra cute diagonal mini skirt that features real zipper front detail and a banded waist. Styles well with heels or tall boots.,23321100390020,Bebe,23321100390020,,,USD,59,59,5900,,,http://www.kqzyfj.com/click-7494688-10937318?url=http%3A%2F%2Fwww.bebe.com%2Fclothing%2Fbottoms%2Fskirts%2FAsymmetric-Zip-Mini%2Fpc%2F636%2Fc%2F218%2Fsc%2F221%2F68326.pro%3FproductVariantId%3D1045496%26zmam%3D58582752%26zmas%3D1%26zmac%3D2%26zmap%3D23321100390020,http://www.ftjcfx.com/image-7494688-10937318,http://s7d9.scene7.com/is/image/bebe/rbb-233211-blk-i1?$Main$,Clothing > Bottoms > Skirts . Clothing > Bottoms . Clothing > All Clothing,,,,,,,,,,,,,,,,yes,new,,4.95
1,bebe.com,http://www.bebe.com,Bebe Product Catalog,41751.1246685995,Crystal Fan Stones Necklace,apparel-accessories,Embellished rhinestone clusters and bright gems make for the perfect party necklace with a lariat fan dropdown. Make sparks fly around your neckline when you pair with our spectacular jewelry.,23330801800001,Bebe,23330801800001,,,USD,39,39,3900,,,http://www.kqzyfj.com/click-7494688-10937318?url=http%3A%2F%2Fwww.bebe.com%2Faccessories%2Fjewelry%2Fnecklaces%2FCrystal-Fan-Stones-Necklace%2Fpc%2F245%2Fc%2F247%2Fsc%2F250%2F68350.pro%3FproductVariantId%3D1045606%26zmam%3D58582752%26zmas%3D1%26zmac%3D2%26zmap%3D23330801800001,http://www.ftjcfx.com/image-7494688-10937318,http://s7d9.scene7.com/is/image/bebe/rbb-233308-mlt-i1?$Main$,Accessories > Jewelry > Necklaces . Accessories > Jewelry . Accessories,,,,,,,,,,,,,,,,yes,new,,4.95
1,bebe.com,http://www.bebe.com,Bebe Product Catalog,41751.1246685995,Colorblock V-Point Tank,blouses,Lounge in style wearing our Colorblock V-Point Tank featuring a scoop neckline and jeweled bebe logo front. Style with our denim or leggings.,22924759460007,Bebe,22924759460007,,,USD,59,59,5900,,,http://www.anrdoezrs.net/click-7494688-10937318?url=http%3A%2F%2Fwww.bebe.com%2Fclothing%2Flogo%2Ftops%2FColorblock-V-Point-Tank%2Fpc%2F636%2Fc%2F234%2Fsc%2F236%2F68361.pro%3FproductVariantId%3D1045678%26zmam%3D58582752%26zmas%3D1%26zmac%3D2%26zmap%3D22924759460007,http://www.ftjcfx.com/image-7494688-10937318,http://s7d9.scene7.com/is/image/bebe/rbb-229247-fpd-i1?$Main$,Clothing . Clothing . Clothing > Tees & Tanks . Clothing . Tops . Tops . Clothing > All Clothing,,,,,,,,,,,,,,,,yes,new,,4.95
2,bebe.com,http://www.bebe.com,Bebe Product Catalog,41751.1246686111,Colorblock V-Point Tank,blouses,Lounge in style wearing our Colorblock V-Point Tank featuring a scoop neckline and jeweled bebe logo front. Style with our denim or leggings.,22924706010013,Bebe,22924706010013,,,USD,59,59,5900,,,http://www.anrdoezrs.net/click-7494688-10937318?url=http%3A%2F%2Fwww.bebe.com%2Fclothing%2Flogo%2Ftops%2FColorblock-V-Point-Tank%2Fpc%2F636%2Fc%2F234%2Fsc%2F236%2F68361.pro%3FproductVariantId%3D1045685%26zmam%3D58582752%26zmas%3D1%26zmac%3D2%26zmap%3D22924706010013,http://www.ftjcfx.com/image-7494688-10937318,http://s7d9.scene7.com/is/image/bebe/rbb-229247-lg3-i1?$Main$,Clothing . Clothing . Clothing > Tees & Tanks . Clothing . Tops . Tops . Clothing > All Clothing,,,,,,,,,,,,,,,,yes,new,,4.95
1,bebe.com,http://www.bebe.com,Bebe Product Catalog,41751.1246686227,Dolman Surplice Bodysuit,blouses,It's no accident; you're absolutely stunning. Our Dolman Bodysuit enhances your curves and tucks in to appear as a jumpsuit if you style with super fitted pants. Style ready with a mini skirt; however; matches your mood!,23209000390146,Bebe,23209000390146,,,USD,79,79,7900,,,http://www.jdoqocy.com/click-7494688-10937318?url=http%3A%2F%2Fwww.bebe.com%2Fclothing%2Ftops%2Fbodysuits%2FDolman-Surplice-Bodysuit%2Fpc%2F636%2Fc%2F184%2Fsc%2F496%2F68364.pro%3FproductVariantId%3D1045722%26zmam%3D58582752%26zmas%3D1%26zmac%3D2%26zmap%3D23209000390146,http://www.ftjcfx.com/image-7494688-10937318,http://s7d9.scene7.com/is/image/bebe/rbb-232090-blk-i1?$Main$,Clothing > Bodysuits . Clothing > Blouses & Shirts . Clothing . Tops . Tops . Clothing > All Clothing,,,,,,,,,,,,,,,,yes,new,,4.95
1,bebe.com,http://www.bebe.com,Bebe Product Catalog,41751.1246686343,Peek-A-Boo Maxi Dress,dresses,Hit the town wearing our Peek-A-Boo Maxi Dress featuring a scoop neckline; jeweled logo front and a cutout back. Style with flats for a casual look.,23239300390013,Bebe,23239300390013,,,USD,79,79,7900,,,http://www.dpbolvw.net/click-7494688-10937318?url=http%3A%2F%2Fwww.bebe.com%2Fclothing%2Flogo%2Fdresses%2FPeek-A-Boo-Maxi-Dress%2Fpc%2F636%2Fc%2F234%2Fsc%2F654%2F68368.pro%3FproductVariantId%3D1045756%26zmam%3D58582752%26zmas%3D1%26zmac%3D2%26zmap%3D23239300390013,http://www.ftjcfx.com/image-7494688-10937318,http://s7d9.scene7.com/is/image/bebe/rbb-232393-blk-i1?$Main$,Clothing . Clothing > Dresses . Clothing > Dresses . Clothing . Clothing > Dresses > Day . Clothing > Dresses . Dresses . Dresses . Clothing > All Clothing,,,,,,,,,,,,,,,,yes,new,,4.95
2,bebe.com,http://www.bebe.com,Bebe Product Catalog,41751.1246686458,Peek-A-Boo Maxi Dress,dresses,Hit the town wearing our Peek-A-Boo Maxi Dress featuring a scoop neckline; jeweled logo front and a cutout back. Style with flats for a casual look.,23239337570054,Bebe,23239337570054,,,USD,79,79,7900,,,http://www.tkqlhce.com/click-7494688-10937318?url=http%3A%2F%2Fwww.bebe.com%2Fclothing%2Flogo%2Fdresses%2FPeek-A-Boo-Maxi-Dress%2Fpc%2F636%2Fc%2F234%2Fsc%2F654%2F68368.pro%3FproductVariantId%3D1045763%26zmam%3D58582752%26zmas%3D1%26zmac%3D2%26zmap%3D23239337570054,http://www.ftjcfx.com/image-7494688-10937318,http://s7d9.scene7.com/is/image/bebe/rbb-232393-hib-i1?$Main$,Clothing . Clothing > Dresses . Clothing > Dresses . Clothing . Clothing > Dresses > Day . Clothing > Dresses . Dresses . Dresses . Clothing > All Clothing,,,,,,,,,,,,,,,,yes,new,,4.95
1,bebe.com,http://www.bebe.com,Bebe Product Catalog,41751.1246686574,Lapel Jumpsuit,jumpsuits-apparel,Sleek and chic. Our Lapel Jumpsuit features a drawstring waist; crisscross back straps; and an elastic cuff. Statement. Made.,23333947650127,Bebe,23333947650127,,,USD,119,119,11900,,,http://www.jdoqocy.com/click-7494688-10937318?url=http%3A%2F%2Fwww.bebe.com%2Fclothing%2Fjumpsuits-rompers%2Fview-all%2FLapel-Jumpsuit%2Fpc%2F636%2Fc%2F208%2Fsc%2F209%2F68374.pro%3FproductVariantId%3D1045811%26zmam%3D58582752%26zmas%3D1%26zmac%3D2%26zmap%3D23333947650127,http://www.ftjcfx.com/image-7494688-10937318,http://s7d9.scene7.com/is/image/bebe/rbb-233339-paa-i1?$Main$,Clothing > Jumpsuits & Rompers > View All . Clothing > All Clothing,,,,,,,,,,,,,,,,yes,new,,4.95
1,bebe.com,http://www.bebe.com,Bebe Product Catalog,41751.124668669,Banded Sleeveless Dress,dresses,It's all about you tonight. Unique banded waits crossover dress features a super svelte V neck and a cutout back design that highlights and slims your curvature. Hidden zipper.,22866503000013,Bebe,22866503000013,,,USD,129,129,12900,,,http://www.dpbolvw.net/click-7494688-10937318?url=http%3A%2F%2Fwww.bebe.com%2Fclothing%2Fdresses%2Fmidi-maxi%2FBanded-Sleeveless-Dress%2Fpc%2F636%2Fc%2F197%2Fsc%2F203%2F68387.pro%3FproductVariantId%3D1045884%26zmam%3D58582752%26zmas%3D1%26zmac%3D2%26zmap%3D22866503000013,http://www.ftjcfx.com/image-7494688-10937318,http://s7d9.scene7.com/is/image/bebe/rbb-228665-w_b-i1?$Main$,Clothing > Dresses . Clothing > Dresses > Day . Clothing > Dresses > Bodycon . Clothing > Dresses . Black & White . Dresses . Dresses . Clothing > All Clothing,,,,,,,,,,,,,,,,yes,new,,4.95
2,bebe.com,http://www.bebe.com,Bebe Product Catalog,41751.1246686805,Banded Sleeveless Dress,dresses,It's all about you tonight. Unique banded waits crossover dress features a super svelte V neck and a cutout back design that highlights and slims your curvature. Hidden zipper.,22866547650146,Bebe,22866547650146,,,USD,129,129,12900,,,http://www.anrdoezrs.net/click-7494688-10937318?url=http%3A%2F%2Fwww.bebe.com%2Fclothing%2Fdresses%2Fmidi-maxi%2FBanded-Sleeveless-Dress%2Fpc%2F636%2Fc%2F197%2Fsc%2F203%2F68387.pro%3FproductVariantId%3D1045887%26zmam%3D58582752%26zmas%3D1%26zmac%3D2%26zmap%3D22866547650146,http://www.ftjcfx.com/image-7494688-10937318,http://s7d9.scene7.com/is/image/bebe/rbb-228665-paa-i1?$Main$,Clothing > Dresses . Clothing > Dresses > Day . Clothing > Dresses > Bodycon . Clothing > Dresses . Black & White . Dresses . Dresses . Clothing > All Clothing,,,,,,,,,,,,,,,,yes,new,,4.95
1,bebe.com,http://www.bebe.com,Bebe Product Catalog,41751.1246686921,Snake Minaudiere,apparel-accessories,Slither in carrying this fabulous minaudiere! Decked in a snake print with a snap closure; you're sure to sssssssssteal the show holding this one. Inner treasure pocket included.,22996389270001,Bebe,22996389270001,,,USD,79,79,7900,,,http://www.jdoqocy.com/click-7494688-10937318?url=http%3A%2F%2Fwww.bebe.com%2Faccessories%2Fhandbags%2Fclutches-wallets%2FSnake-Minaudiere%2Fpc%2F245%2Fc%2F254%2Fsc%2F255%2F68390.pro%3FproductVariantId%3D1045915%26zmam%3D58582752%26zmas%3D1%26zmac%3D2%26zmap%3D22996389270001,http://www.ftjcfx.com/image-7494688-10937318,http://s7d9.scene7.com/is/image/bebe/rbb-229963-skx-i1?$Main$,Accessories > Handbags > Clutches & Wallets . Accessories > Handbags . Black & White . Accessories,,,,,,,,,,,,,,,,yes,new,,4.95
1,bebe.com,http://www.bebe.com,Bebe Product Catalog,41751.1246687037,Triangle Mesh Legging,athletic-pants,Fashion essential. These sexy leggings feature triangular mesh paneling and a jeweled logo back that will make you stand out from the crowd. Darling with a tank and heels.,23210000390054,Bebe,23210000390054,,,USD,69,69,6900,,,http://www.kqzyfj.com/click-7494688-10937318?url=http%3A%2F%2Fwww.bebe.com%2Fclothing%2Flogo%2Fbottoms%2FTriangle-Mesh-Legging%2Fpc%2F636%2Fc%2F234%2Fsc%2F237%2F68391.pro%3FproductVariantId%3D1045923%26zmam%3D58582752%26zmas%3D1%26zmac%3D2%26zmap%3D23210000390054,http://www.ftjcfx.com/image-7494688-10937318,http://s7d9.scene7.com/is/image/bebe/rbb-232100-blk-i1?$Main$,Clothing . Clothing > Bottoms > Leggings . Clothing > Bottoms > Pants . Clothing . Clothing > Bottoms . Clothing > All Clothing,,,,,,,,,,,,,,,,yes,new,,4.95
1,bebe.com,http://www.bebe.com,Bebe Product Catalog,41751.1246687037,Smocked Surplice Top,blouses,Double the fun. Upgrade your wardrobe wearing our Surplice Top featuring a low-cut neckline and dolman sleeves. Style with an updo and let them be seen.,23245327640146,Bebe,23245327640146,,,USD,79,79,7900,,,http://www.tkqlhce.com/click-7494688-10937318?url=http%3A%2F%2Fwww.bebe.com%2Fclothing%2Ftops%2Fblouses-shirts%2FSmocked-Surplice-Top%2Fpc%2F636%2Fc%2F184%2Fsc%2F215%2F68398.pro%3FproductVariantId%3D1045942%26zmam%3D58582752%26zmas%3D1%26zmac%3D2%26zmap%3D23245327640146,http://www.ftjcfx.com/image-7494688-10937318,http://s7d9.scene7.com/is/image/bebe/rbb-232453-uts-i1?$Main$,Clothing > Blouses & Shirts . Clothing . Clothing . April Catalog . Tops . Tops . Clothing > All Clothing,,,,,,,,,,,,,,,,yes,new,,4.95
1,bebe.com,http://www.bebe.com,Bebe Product Catalog,41751.1246687153,Stacked Baby Boot Jeans,athletic-pants,This skinny jean features a double button front and ultra cute pockets and hugs your derriere while its 5-pocket design shows off your hourglass. Style these banded pants with pumps and a crop top.,23331871860087,Bebe,23331871860087,,,USD,124,124,12400,,,http://www.jdoqocy.com/click-7494688-10937318?url=http%3A%2F%2Fwww.bebe.com%2Fclothing%2Fjeans%2Fbasics%2FStacked-Baby-Boot-Jeans%2Fpc%2F636%2Fc%2F225%2Fsc%2F683%2F68400.pro%3FproductVariantId%3D1050481%26zmam%3D58582752%26zmas%3D1%26zmac%3D2%26zmap%3D23331871860087,http://www.ftjcfx.com/image-7494688-10937318,http://s7d9.scene7.com/is/image/bebe/rbb-233318-enw-i1?$Main$,Clothing . Clothing > Bottoms > Jeans . Clothing . Clothing > Bottoms > Pants . Clothing > Bottoms . Clothing > All Clothing,,,,,,,,,,,,,,,,yes,new,,4.95
1,bebe.com,http://www.bebe.com,Bebe Product Catalog,41751.1246687153,Printed Cold Shoulder Top,blouses,Cutout shoulders; a sexy wrapped V neck; and ruching side detail. Sexy with a bodycon skirt and our Gladiator Sandal.,23331904210146,Bebe,23331904210146,,,USD,59,59,5900,,,http://www.jdoqocy.com/click-7494688-10937318?url=http%3A%2F%2Fwww.bebe.com%2Fclothing%2Ftops%2Fblouses-shirts%2FPrinted-Cold-Shoulder-Top%2Fpc%2F636%2Fc%2F184%2Fsc%2F215%2F68401.pro%3FproductVariantId%3D1045992%26zmam%3D58582752%26zmas%3D1%26zmac%3D2%26zmap%3D23331904210146,http://www.ftjcfx.com/image-7494688-10937318,http://s7d9.scene7.com/is/image/bebe/rbb-233319-b_w-i1?$Main$,Clothing > Blouses & Shirts . Clothing . Clothing . Black & White . Clothing > All Clothing,,,,,,,,,,,,,,,,yes,new,,4.95
1,bebe.com,http://www.bebe.com,Bebe Product Catalog,41751.1246687153,Moto Capris,athletic-pants,Our ankle zipped Moto Jeans speak for themselves. Featuring zip front closure and tonal paneling. Keep it sexy by adding heels and a red lip.,23332092560059,Bebe,23332092560059,,,USD,119,119,11900,,,http://www.jdoqocy.com/click-7494688-10937318?url=http%3A%2F%2Fwww.bebe.com%2Fclothing%2Fjeans%2Fshorts-capris%2FMoto-Capris%2Fpc%2F636%2Fc%2F225%2Fsc%2F837%2F68402.pro%3FproductVariantId%3D1058854%26zmam%3D58582752%26zmas%3D1%26zmac%3D2%26zmap%3D23332092560059,http://www.ftjcfx.com/image-7494688-10937318,http://s7d9.scene7.com/is/image/bebe/rbb-233320-alu-i1?$Main$,Clothing > Shorts & Capris . Clothing > Bottoms > Jeans . Clothing . Clothing > Skinny . Clothing > Bottoms > Pants . Clothing > Bottoms . White Party . Bottoms . Bottoms . Clothing > All Clothing,,,,,,,,,,,,,,,,yes,new,,4.95
2,bebe.com,http://www.bebe.com,Bebe Product Catalog,41751.1246687269,Moto Capris,athletic-pants,Our ankle zipped Moto Jeans speak for themselves. Featuring zip front closure and tonal paneling. Keep it sexy by adding heels and a red lip.,23332031510038,Bebe,23332031510038,,,USD,119,119,11900,,,http://www.dpbolvw.net/click-7494688-10937318?url=http%3A%2F%2Fwww.bebe.com%2Fclothing%2Fjeans%2Fshorts-capris%2FMoto-Capris%2Fpc%2F636%2Fc%2F225%2Fsc%2F837%2F68402.pro%3FproductVariantId%3D1046005%26zmam%3D58582752%26zmas%3D1%26zmac%3D2%26zmap%3D23332031510038,http://www.ftjcfx.com/image-7494688-10937318,http://s7d9.scene7.com/is/image/bebe/rbb-233320-opw-i1?$Main$,Clothing > Shorts & Capris . Clothing > Bottoms > Jeans . Clothing . Clothing > Skinny . Clothing > Bottoms > Pants . Clothing > Bottoms . White Party . Bottoms . Bottoms . Clothing > All Clothing,,,,,,,,,,,,,,,,yes,new,,4.95
2,bebe.com,http://www.bebe.com,Bebe Product Catalog,41751.12466875,Petite Tie Waist Pants,athletic-pants,Take in a concert wearing our Petite Tie Waist Pants featuring a two-tone side trim. Style with our highest heels for a fabulous look.,23340237570148,Bebe,23340237570148,,,USD,98,98,9800,,,http://www.dpbolvw.net/click-7494688-10937318?url=http%3A%2F%2Fwww.bebe.com%2Fclothing%2Fpetites%2Fall-petites%2FPetite-Tie-Waist-Pants%2Fpc%2F636%2Fc%2F281%2Fsc%2F282%2F68404.pro%3FproductVariantId%3D1046018%26zmam%3D58582752%26zmas%3D1%26zmac%3D2%26zmap%3D23340237570148,http://www.ftjcfx.com/image-7494688-10937318,http://s7d9.scene7.com/is/image/bebe/rbb-233402-hib-i1?$Main$,Clothing . Clothing > Bottoms > Pants . Clothing > Bottoms . Bottoms . Bottoms . Clothing . Clothing > All Clothing,,,,,,,,,,,,,,,,yes,new,,4.95
1,bebe.com,http://www.bebe.com,Bebe Product Catalog,41751.1246687616,Beaded Open Back Dress,dresses,Sparkle on the dance floor wearing our Beaded Open Back Dress featuring a crew neck; cap sleeves and a curved hem. Style with a statement bracelet and glossy lip.,23215004840146,Bebe,23215004840146,,,USD,198,198,19800,,,http://www.tkqlhce.com/click-7494688-10937318?url=http%3A%2F%2Fwww.bebe.com%2Fclothing%2Fdresses%2Fcocktail-evening%2FBeaded-Open-Back-Dress%2Fpc%2F636%2Fc%2F197%2Fsc%2F206%2F68416.pro%3FproductVariantId%3D1046304%26zmam%3D58582752%26zmas%3D1%26zmac%3D2%26zmap%3D23215004840146,http://www.ftjcfx.com/image-7494688-10937318,http://s7d9.scene7.com/is/image/bebe/rbb-232150-nde-i1?$Main$,Clothing > Dresses > Cocktail & Evening . Clothing > Dresses . Dresses . Dresses . Clothing > All Clothing,,,,,,,,,,,,,,,,yes,new,,4.95
1,bebe.com,http://www.bebe.com,Bebe Product Catalog,41751.1246687731,Snake Textured Peplum Tank,blouses,Wild and sexy. Snake textured tank that's ultra on-trend with its low-cut oval neckline and playful flare style. You're surely ready for a play date.,23299887970146,Bebe,23299887970146,,,USD,49,49,4900,,,http://www.dpbolvw.net/click-7494688-10937318?url=http%3A%2F%2Fwww.bebe.com%2Fclothing%2Ftops%2Fpeplum%2FSnake-Textured-Peplum-Tank%2Fpc%2F636%2Fc%2F184%2Fsc%2F806%2F68419.pro%3FproductVariantId%3D1046328%26zmam%3D58582752%26zmas%3D1%26zmac%3D2%26zmap%3D23299887970146,http://www.ftjcfx.com/image-7494688-10937318,http://s7d9.scene7.com/is/image/bebe/rbb-232998-iwe-i1?$Main$,Clothing > Peplum . Clothing . Clothing . Clothing . April Catalog . Tops . Tops . White Party . Clothing > All Clothing,,,,,,,,,,,,,,,,yes,new,,4.95
1,bebe.com,http://www.bebe.com,Bebe Product Catalog,41751.1246687847,Metal Wrapped Ring Set,apparel-accessories,Ring candy. Spice up your ensemble wearing our Metal Wrapped Ring Set featuring wide and thin rings perfect for layering. Style accordingly.,23304301160010,Bebe,23304301160010,,,USD,29,29,2900,,,http://www.dpbolvw.net/click-7494688-10937318?url=http%3A%2F%2Fwww.bebe.com%2Faccessories%2Fjewelry%2Fall-jewelry%2FMetal-Wrapped-Ring-Set%2Fpc%2F245%2Fc%2F247%2Fsc%2F248%2F68420.pro%3FproductVariantId%3D1046334%26zmam%3D58582752%26zmas%3D1%26zmac%3D2%26zmap%3D23304301160010,http://www.ftjcfx.com/image-7494688-10937318,http://s7d9.scene7.com/is/image/bebe/rbb-233043-gol-i1?$Main$,Accessories > Jewelry . Accessories . Accessories . Accessories,,,,,,,,,,,,,,,,yes,new,,4.95
1,bebe.com,http://www.bebe.com,Bebe Product Catalog,41751.1246687847,Flutter Sleeve Maxi Dress,dresses,Shake your groove thing. Show off your sexy curves wearing our Flutter Sleeve Maxi Dress featuring a ruffled and jeweled logo bodice and criss cross back straps. Style with a sandal or wedge and hit the beach.,23328600390054,Bebe,23328600390054,,,USD,79,79,7900,,,http://www.kqzyfj.com/click-7494688-10937318?url=http%3A%2F%2Fwww.bebe.com%2Fclothing%2Flogo%2Fdresses%2FFlutter-Sleeve-Maxi-Dress%2Fpc%2F636%2Fc%2F234%2Fsc%2F654%2F68421.pro%3FproductVariantId%3D1046337%26zmam%3D58582752%26zmas%3D1%26zmac%3D2%26zmap%3D23328600390054,http://www.ftjcfx.com/image-7494688-10937318,http://s7d9.scene7.com/is/image/bebe/rbb-233286-blk-i1?$Main$,Clothing . Clothing > Dresses . Clothing > Dresses . Clothing . Clothing > Dresses > Day . Clothing > Dresses . Clothing > All Clothing,,,,,,,,,,,,,,,,yes,new,,4.95
2,bebe.com,http://www.bebe.com,Bebe Product Catalog,41751.1246687963,High Waist Skinny Jeans,athletic-pants,Get ready for the best hip-hugging high waist jeans ever. Our whisker fade-front jeans are style ready with a crop top and some pumps. You won't regret your new favorite everyday skinnies.,23341912600080,Bebe,23341912600080,,,USD,124,124,12400,,,http://www.jdoqocy.com/click-7494688-10937318?url=http%3A%2F%2Fwww.bebe.com%2Fclothing%2Fjeans%2Fskinny%2FHigh-Waist-Skinny-Jeans%2Fpc%2F636%2Fc%2F225%2Fsc%2F750%2F68426.pro%3FproductVariantId%3D1051195%26zmam%3D58582752%26zmas%3D1%26zmac%3D2%26zmap%3D23341912600080,http://www.ftjcfx.com/image-7494688-10937318,http://s7d9.scene7.com/is/image/bebe/rbb-233419-sox-i1?$Main$,Clothing > Skinny . Clothing > Bottoms > Jeans . Clothing . Clothing > Bottoms > Pants . Clothing > Bottoms . Clothing > All Clothing,,,,,,,,,,,,,,,,yes,new,,4.95
1,bebe.com,http://www.bebe.com,Bebe Product Catalog,41751.1246688194,Shrunken Moto Vest,outerwear,Hit the streets wearing our Shrunken Moto Vest featuring oversized notched lapels; asymmetric front zip closure and side pockets. Add a red lip for a burst of color.,23344303050054,Bebe,23344303050054,,,USD,119,119,11900,,,http://www.jdoqocy.com/click-7494688-10937318?url=http%3A%2F%2Fwww.bebe.com%2Fclothing%2Fjackets-coats%2Fview-all%2FShrunken-Moto-Vest%2Fpc%2F636%2Fc%2F227%2Fsc%2F228%2F68429.pro%3FproductVariantId%3D1046406%26zmam%3D58582752%26zmas%3D1%26zmac%3D2%26zmap%3D23344303050054,http://www.ftjcfx.com/image-7494688-10937318,http://s7d9.scene7.com/is/image/bebe/rbb-233443-wht-i1?$Main$,Clothing > Jackets & Coats . Jackets & Coats . Jackets & Coats . Clothing > All Clothing,,,,,,,,,,,,,,,,yes,new,,4.95
2,bebe.com,http://www.bebe.com,Bebe Product Catalog,41751.124668831,Shrunken Moto Vest,outerwear,Hit the streets wearing our Shrunken Moto Vest featuring oversized notched lapels; asymmetric front zip closure and side pockets. Add a red lip for a burst of color.,23344300390054,Bebe,23344300390054,,,USD,119,119,11900,,,http://www.anrdoezrs.net/click-7494688-10937318?url=http%3A%2F%2Fwww.bebe.com%2Fclothing%2Fjackets-coats%2Fview-all%2FShrunken-Moto-Vest%2Fpc%2F636%2Fc%2F227%2Fsc%2F228%2F68429.pro%3FproductVariantId%3D1070254%26zmam%3D58582752%26zmas%3D1%26zmac%3D2%26zmap%3D23344300390054,http://www.ftjcfx.com/image-7494688-10937318,http://s7d9.scene7.com/is/image/bebe/rbb-233443-blk-i1?$Main$,Clothing > Jackets & Coats . Jackets & Coats . Jackets & Coats . Clothing > All Clothing,,,,,,,,,,,,,,,,yes,new,,4.95
